EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2021;1746010000;51B;60600;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;1206185,00
2021;1746010000;51B;60700;0101;BIENES DESTINADOS AL USO GENERAL;675833,00
2021;1746010000;51B;60700;0101;BIENES DESTINADOS AL USO GENERAL;25274,00
2021;1746010000;51B;60900;0101;INVERSIÓN EN INVESTIGACION Y DESARROLLO;111240,00
2021;1746010000;51B;60900;0101;INVERSIÓN EN INVESTIGACION Y DESARROLLO;100450,00
2021;1746010000;51B;66500;0101;MOBILIARIO Y ENSERES;3000,00
2021;1746010000;51B;66600;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;7000,00
2021;1746010000;51B;66905;0101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;4282,00
2021;1747010000;51B;10090;0101;RETRIBUCIONES ALTA DIRECCIÓN;133494,00
2021;1747010000;51B;14993;0101;SALARIOS GRUPO IV O ASIMILADO;41394,00
2021;1747010000;51B;14995;0101;ANTIGUEDAD;14103,00
2021;1747010000;51B;16090;0101;SEGURIDAD SOCIAL (PERSLABORAL EEII Y CONSORCIOS);57000,00
2021;1747010000;51B;17091;0101;INCREMENTO RETRIBFIJO (PLAB EEII Y CONSORCIOS);2214,00
2021;1747010000;51B;20200;0101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;100,00
2021;1747010000;51B;21200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;3100,00
2021;1747010000;51B;21600;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;100,00
2021;1747010000;51B;21900;0101;OTRO INMOVILIZADO MATERIAL;29000,00
2021;1747010000;51B;22000;0101;ORDINARIO NO INVENTARIABLE;1750,00
2021;1747010000;51B;22001;0101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;700,00
2021;1747010000;51B;22002;0101;MATERIAL INFORMATICO NO INVENTARIABLE;100,00
2021;1747010000;51B;22100;0101;ENERGIA ELECTRICA;50,00
2021;1747010000;51B;22101;0101;AGUA;50,00
2021;1747010000;51B;22109;0101;OTROS SUMINISTROS;15000,00
2021;1747010000;51B;22200;0101;TELEFONICAS;5105,00
2021;1747010000;51B;22201;0101;POSTALES Y MENSAJERIA;1500,00
2021;1747010000;51B;22204;0101;SERVICIOS DE ACCESO A DATOS Y COMUNTRONCALES INF;50,00
2021;1747010000;51B;22309;0101;OTROS;50,00
2021;1747010000;51B;22400;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;150,00
2021;1747010000;51B;22501;0101;LOCALES;50,00
2021;1747010000;51B;22601;0101;ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS;50,00
2021;1747010000;51B;22602;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;550,00
2021;1747010000;51B;22603;0101;JURIDICOS Y CONTENCIOSOS;400,00
2021;1747010000;51B;22606;0101;REUNIONES, CONFERENCIAS Y CURSOS;50,00
2021;1747010000;51B;22609;0101;OTROS;50,00
2021;1747010000;51B;22700;0101;LIMPIEZA Y ASEO;50,00
2021;1747010000;51B;22701;0101;SEGURIDAD;400,00
2021;1747010000;51B;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;77000,00
2021;1747010000;51B;22709;0101;OTROS;31700,00
2021;1747010000;51B;22714;0101;SERVICIOS DE RECAUDACIÓN;29120,00
2021;1747010000;51B;23000;0101;DIETAS;700,00
2021;1747010000;51B;23100;0101;LOCOMOCION;1900,00
2021;1747010000;51B;34900;0101;OTROS GASTOS FINANCIEROS;100,00
2021;1747010000;51B;41504;0101;AL CONSORCIO DE TRANSPORTE METROPOLITANO DEL ÁREA DE GRANADA;240,00
2021;1747010000;51B;41506;0101;AL CONSORCIO DE TRANSPORTE METROPOLITANO DEL ÁREA DE MÁLAGA;2444,00
2021;1747010000;51B;41509;0101;AL CONSORCIO DE TRANSPORTE METROPOLITANO DE LA BAHÍA DE CÁDIZ;240,00
2021;1747010000;51B;47000;0101;A EMPRESAS PRIVADAS;1548042,00
2021;1747010000;51B;60200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;3125,00
2021;1747010000;51B;60500;0101;MOBILIARIO Y ENSERES;625,00
2021;1747010000;51B;60600;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;5500,00
2021;1747010000;51B;60600;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;750,00
2021;1747010000;51B;60700;0101;BIENES DESTINADOS AL USO GENERAL;3750,00
2021;1747010000;51B;60700;0101;BIENES DESTINADOS AL USO GENERAL;17000,00
2021;1747010000;51B;60800;0101;OTRO INMOVILIZADO MATERIAL;3125,00
2021;1747010000;51B;60905;0101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;3000,00
2021;1747010000;51B;77000;0101;A EMPRESAS PRIVADAS;625,00
2021;1748010000;51B;10090;0101;RETRIBUCIONES ALTA DIRECCIÓN;115630,00
2021;1748010000;51B;14990;0101;SALARIOS GRUPO I O ASIMILADO;178223,00
2021;1748010000;51B;14991;0101;SALARIOS GRUPO II O ASIMILADO;129048,00
2021;1748010000;51B;14993;0101;SALARIOS GRUPO IV O ASIMILADO;107608,00
2021;1748010000;51B;14995;0101;ANTIGUEDAD;42575,00
2021;1748010000;51B;14996;0101;COMPLEMENTO DE PUESTO;6005,00
2021;1748010000;51B;16090;0101;SEGURIDAD SOCIAL (PERSLABORAL EEII Y CONSORCIOS);198099,00
2021;1748010000;51B;16390;0101;OTRAS PRESTACIONES (PERSLAB EEII Y CONSORCIOS);3600,00
2021;1748010000;51B;17091;0101;INCREMENTO RETRIBFIJO (PLAB EEII Y CONSORCIOS);7027,00
2021;1748010000;51B;20800;0101;ARRENDAMIENTOS DE OTRO INMOVILIZADO MATERIAL;55000,00
2021;1748010000;51B;21200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;1000,00
2021;1748010000;51B;21300;0101;MAQUINARIA;300000,00
2021;1748010000;51B;21500;0101;MOBILIARIO Y ENSERES;300,00
2021;1748010000;51B;21600;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;3000,00
2021;1748010000;51B;21900;0101;OTRO INMOVILIZADO MATERIAL;34320,00
2021;1748010000;51B;22000;0101;ORDINARIO NO INVENTARIABLE;7300,00
2021;1748010000;51B;22001;0101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;1200,00
2021;1748010000;51B;22002;0101;MATERIAL INFORMATICO NO INVENTARIABLE;2000,00
2021;1748010000;51B;22100;0101;ENERGIA ELECTRICA;20000,00
2021;1748010000;51B;22101;0101;AGUA;550,00
2021;1748010000;51B;22104;0101;VESTUARIO;100,00
2021;1748010000;51B;22105;0101;PRODUCTOS ALIMENTICIOS;100,00
2021;1748010000;51B;22106;0101;PRODUCTOS FARMACEUTICOS;100,00
2021;1748010000;51B;22109;0101;OTROS SUMINISTROS;200,00
2021;1748010000;51B;22200;0101;TELEFONICAS;9680,00
2021;1748010000;51B;22201;0101;POSTALES Y MENSAJERIA;12000,00
2021;1748010000;51B;22202;0101;TELEGRAFICAS;90,00
2021;1748010000;51B;22204;0101;SERVICIOS DE ACCESO A DATOS Y COMUNTRONCALES INF;13000,00
2021;1748010000;51B;22409;0101;OTROS RIESGOS;8800,00
2021;1748010000;51B;22501;0101;LOCALES;5000,00
2021;1748010000;51B;22602;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;15000,00
2021;1748010000;51B;22603;0101;JURIDICOS Y CONTENCIOSOS;10000,00
2021;1748010000;51B;22604;0101;CURSOS Y ACTIVIDADES DE FORMACIÓN;3000,00
2021;1748010000;51B;22609;0101;OTROS;15000,00
2021;1748010000;51B;22700;0101;LIMPIEZA Y ASEO;6200,00
2021;1748010000;51B;22701;0101;SEGURIDAD;1500,00
2021;1748010000;51B;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;25000,00
2021;1748010000;51B;22708;0101;ESTUDIOS Y TRABAJOS TÉCNICOS DEL ÁREA TIC;59000,00
2021;1748010000;51B;22714;0101;SERVICIOS DE RECAUDACIÓN;180000,00
2021;1748010000;51B;23000;0101;DIETAS;1700,00
2021;1748010000;51B;23100;0101;LOCOMOCION;4000,00
2021;1748010000;51B;34900;0101;OTROS GASTOS FINANCIEROS;5000,00
2021;1748010000;51B;40300;0101;SOC MERC, ENT PUBLIC EMPR FUNDAC Y RESTO ENT;675000,00
2021;1748010000;51B;41506;0101;AL CONSORCIO DE TRANSPORTE METROPOLITANO DEL ÁREA DE MÁLAGA;40000,00
2021;1748010000;51B;47000;0101;A EMPRESAS PRIVADAS;7069897,00
2021;1748010000;51B;60200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;46300,00
2021;1748010000;51B;60300;0101;MAQUINARIA;25000,00
2021;1748010000;51B;60500;0101;MOBILIARIO Y ENSERES;2300,00
2021;1748010000;51B;60600;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;40000,00
2021;1748010000;51B;60700;0101;BIENES DESTINADOS AL USO GENERAL;9700,00
2021;1748010000;51B;60800;0101;OTRO INMOVILIZADO MATERIAL;179000,00
2021;1751010000;43A;10090;0101;RETRIBUCIONES ALTA DIRECCIÓN;361516,00
2021;1751010000;43A;14990;0101;SALARIOS GRUPO I O ASIMILADO;4217194,00
2021;1751010000;43A;14991;0101;SALARIOS GRUPO II O ASIMILADO;1365848,00
2021;1751010000;43A;14992;0101;SALARIOS GRUPO III O ASIMILADO;2220137,00
2021;1751010000;43A;14993;0101;SALARIOS GRUPO IV O ASIMILADO;146193,00
2021;1751010000;43A;14995;0101;ANTIGUEDAD;910418,00
2021;1751010000;43A;14999;0101;OTRAS RETRIBUCIONES;155312,00
2021;1751010000;43A;15091;0101;PERSONAL LABORAL PROPIO DE LAS EEII Y CONSORCIOS;466485,00
2021;1751010000;43A;16090;0101;SEGURIDAD SOCIAL (PERSLABORAL EEII Y CONSORCIOS);2674636,00
2021;1751010000;43A;16390;0101;OTRAS PRESTACIONES (PERSLAB EEII Y CONSORCIOS);3848,00
2021;1751010000;43A;17091;0101;INCREMENTO RETRIBFIJO (PLAB EEII Y CONSORCIOS);275709,00
2021;1751010000;43A;21400;0101;ELEMENTOS DE TRANSPORTE;4000,00
2021;1751010000;43A;21500;0101;MOBILIARIO Y ENSERES;10000,00
2021;1751010000;43A;21600;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;90000,00
2021;1751010000;43A;21601;0101;REPARACIÓN Y MANTENIMIENTO CENTROS PROCESO DATOS;150000,00
2021;1751010000;43A;21602;0101;MANTENIMIENTO Y ADAPTACIÓN PROGRAMAS INFORMÁTICOS;1244500,00
2021;1751010000;43A;21900;0101;OTRO INMOVILIZADO MATERIAL;1000,00
2021;1751010000;43A;22000;0101;ORDINARIO NO INVENTARIABLE;37000,00
2021;1751010000;43A;22002;0101;MATERIAL INFORMATICO NO INVENTARIABLE;19000,00
2021;1751010000;43A;22109;0101;OTROS SUMINISTROS;41800,00
2021;1751010000;43A;22201;0101;POSTALES Y MENSAJERIA;429700,00
2021;1751010000;43A;22204;0101;SERVICIOS DE ACCESO A DATOS Y COMUNTRONCALES INF;100000,00
2021;1751010000;43A;22302;0101;ENTES PRIVADOS;47053,00
2021;1751010000;43A;22400;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;23400,00
2021;1751010000;43A;22409;0101;OTROS RIESGOS;134044,00
2021;1751010000;43A;22501;0101;LOCALES;2000,00
2021;1751010000;43A;22602;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;287000,00
2021;1751010000;43A;22603;0101;JURIDICOS Y CONTENCIOSOS;140000,00
2021;1751010000;43A;22606;0101;REUNIONES, CONFERENCIAS Y CURSOS;52455,00
2021;1751010000;43A;22609;0101;OTROS;98765,00
2021;1751010000;43A;22707;0101;EDICIÓN DE PUBLICACIONES;53500,00
2021;1751010000;43A;22708;0101;ESTUDIOS Y TRABAJOS TÉCNICOS DEL ÁREA TIC;30000,00
2021;1751010000;43A;22709;0101;OTROS;160803,00
2021;1751010000;43A;22713;0101;SERVICIOS ASISTENCIALES;39699,00
2021;1751010000;43A;22719;0101;SERVICIOS DE FORMACIÓN;231699,00
2021;1751010000;43A;22830;0101;A SOC AND PARA DESARROLLO DE LAS TELECOM,SA;95000,00
2021;1751010000;43A;31004;0101;OTROS PRÉSTAMOS A LARGO PLAZO;3464955,00
2021;1751010000;43A;34200;0101;INTERESES DE DEMORA;50000,00
2021;1751010000;43A;60500;0101;MOBILIARIO Y ENSERES;3000,00
2021;1751010000;43A;60600;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;297000,00
2021;1751010000;43A;60601;0101;ADQUISICIÓN DE EQUIPOS OFIMÁTICOS;80000,00
2021;1751010000;43A;60905;0101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;60000,00
2021;1751010000;43A;60906;0101;PROGRAMAS INFORMÁTICOS BAJO LICENCIA;20000,00
2021;1751010000;43A;60906;0101;PROGRAMAS INFORMÁTICOS BAJO LICENCIA;6137,00
2021;1751010000;43A;86000;0101;EMPRESAS NACIONALES O DE LA UNION EUROPEA;300000,00
2021;1751010000;43A;91000;0101;CON ENTIDADES DE CREDITO;61239610,00
2021;1751020000;43A;10090;0101;RETRIBUCIONES ALTA DIRECCIÓN;420324,00
2021;1751020000;43A;14990;0101;SALARIOS GRUPO I O ASIMILADO;3941408,00
2021;1751020000;43A;14991;0101;SALARIOS GRUPO II O ASIMILADO;3388417,00
2021;1751020000;43A;14992;0101;SALARIOS GRUPO III O ASIMILADO;4198087,00
2021;1751020000;43A;14993;0101;SALARIOS GRUPO IV O ASIMILADO;18274,00
2021;1751020000;43A;14995;0101;ANTIGUEDAD;1220530,00
2021;1751020000;43A;14999;0101;OTRAS RETRIBUCIONES;236315,00
2021;1751020000;43A;15091;0101;PERSONAL LABORAL PROPIO DE LAS EEII Y CONSORCIOS;719080,00
2021;1751020000;43A;16090;0101;SEGURIDAD SOCIAL (PERSLABORAL EEII Y CONSORCIOS);3938141,00
2021;1751020000;43A;16390;0101;OTRAS PRESTACIONES (PERSLAB EEII Y CONSORCIOS);5819,00
2021;1751020000;43A;20200;0101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;613389,00
2021;1751020000;43A;20400;0101;ARRENDAMIENTOS DE ELEMENTOS DE TRANSPORTE;80000,00
2021;1751020000;43A;21100;0101;TERRENOS Y BIENES NATURALES;594950,00
2021;1751020000;43A;21200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;8366760,00
2021;1751020000;43A;21301;0101;INSTALACIONES;25250,00
2021;1751020000;43A;21400;0101;ELEMENTOS DE TRANSPORTE;11106,00
2021;1751020000;43A;22000;0101;ORDINARIO NO INVENTARIABLE;41289,00
2021;1751020000;43A;22100;0101;ENERGIA ELECTRICA;172021,00
2021;1751020000;43A;22101;0101;AGUA;43648,00
2021;1751020000;43A;22103;0101;COMBUSTIBLE;27787,00
2021;1751020000;43A;22109;0101;OTROS SUMINISTROS;200000,00
2021;1751020000;43A;22201;0101;POSTALES Y MENSAJERIA;2779,00
2021;1751020000;43A;22302;0101;ENTES PRIVADOS;19120,00
2021;1751020000;43A;22400;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;550000,00
2021;1751020000;43A;22500;0101;ESTATALES;1873859,00
2021;1751020000;43A;22501;0101;LOCALES;13057422,00
2021;1751020000;43A;22603;0101;JURIDICOS Y CONTENCIOSOS;117205,00
2021;1751020000;43A;22609;0101;OTROS;286500,00
2021;1751020000;43A;22611;0101;CUOTAS PARTICIP ENTY ORG NACIONALES E INTERNAC;1450,00
2021;1751020000;43A;22700;0101;LIMPIEZA Y ASEO;292111,00
2021;1751020000;43A;22701;0101;SEGURIDAD;338878,00
2021;1751020000;43A;22702;0101;VALORACIONES Y PERITAJES;19500,00
2021;1751020000;43A;22704;0101;CUSTODIA, DEPOSITO Y ALMACENAJE;16672,00
2021;1751020000;43A;22709;0101;OTROS;201174,00
2021;1751020000;43A;22712;0101;TRADUCCIONES E INTERPRETACIONES;5800,00
2021;1751020000;43A;60001;0101;PATRIMONIALES;7932666,00
2021;1751020000;43A;60200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;848189,00
2021;1751020000;43A;60200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;6576607,00
2021;1751020000;43A;60500;0101;MOBILIARIO Y ENSERES;50000,00
2021;1751020000;43A;66200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;111737,00
2021;1751170000;43A;22302;17T2341014FD;ENTES PRIVADOS;11123,00
2021;1751170000;43A;22302;17T5361096FD;ENTES PRIVADOS;800,00
2021;1751170000;43A;22609;17T2341014FD;OTROS;17581,00
2021;1751170000;43A;22609;17T5361096FD;OTROS;3412,00
2021;1751170000;43A;22709;17T2341014FD;OTROS;1196,00
2021;1751170000;43A;60905;17T2341014FD;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;174600,00
2021;1751170000;43A;66200;17A1431014F0;EDIFICIOS Y OTRAS CONSTRUCCIONES;8229578,00
2021;1751170000;43A;66200;17A1981054FD;EDIFICIOS Y OTRAS CONSTRUCCIONES;7652262,00
2021;1751180000;43A;66200;18S0096;EDIFICIOS Y OTRAS CONSTRUCCIONES;620760,00
2021;1752010000;51B;10090;0101;RETRIBUCIONES ALTA DIRECCIÓN;398682,00
2021;1752010000;51B;14990;0101;SALARIOS GRUPO I O ASIMILADO;1662687,00
2021;1752010000;51B;14991;0101;SALARIOS GRUPO II O ASIMILADO;313819,00
2021;1752010000;51B;14992;0101;SALARIOS GRUPO III O ASIMILADO;542141,00
2021;1752010000;51B;14993;0101;SALARIOS GRUPO IV O ASIMILADO;104193,00
2021;1752010000;51B;14995;0101;ANTIGUEDAD;204431,00
2021;1752010000;51B;14996;0101;COMPLEMENTO DE PUESTO;979247,00
2021;1752010000;51B;14999;0101;OTRAS RETRIBUCIONES;645109,00
2021;1752010000;51B;15091;0101;PERSONAL LABORAL PROPIO DE LAS EEII Y CONSORCIOS;178913,00
2021;1752010000;51B;16090;0101;SEGURIDAD SOCIAL (PERSLABORAL EEII Y CONSORCIOS);1548272,00
2021;1752010000;51B;16390;0101;OTRAS PRESTACIONES (PERSLAB EEII Y CONSORCIOS);8174,00
2021;1752010000;51B;17091;0101;INCREMENTO RETRIBFIJO (PLAB EEII Y CONSORCIOS);59271,00
2021;1752010000;51B;20200;0101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;51974,00
2021;1752010000;51B;20400;0101;ARRENDAMIENTOS DE ELEMENTOS DE TRANSPORTE;37349,00
2021;1752010000;51B;21200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;25957,00
2021;1752010000;51B;21400;0101;ELEMENTOS DE TRANSPORTE;2033,00
2021;1752010000;51B;21600;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;118588,00
2021;1752010000;51B;22000;0101;ORDINARIO NO INVENTARIABLE;56701,00
2021;1752010000;51B;22103;0101;COMBUSTIBLE;21437,00
2021;1752010000;51B;22200;0101;TELEFONICAS;29153,00
2021;1752010000;51B;22201;0101;POSTALES Y MENSAJERIA;19921,00
2021;1752010000;51B;22204;0101;SERVICIOS DE ACCESO A DATOS Y COMUNTRONCALES INF;40172,00
2021;1752010000;51B;22309;0101;OTROS;45087,00
2021;1752010000;51B;22400;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;2969,00
2021;1752010000;51B;22409;0101;OTROS RIESGOS;252832,00
2021;1752010000;51B;22501;0101;LOCALES;9091,00
2021;1752010000;51B;22602;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;80474,00
2021;1752010000;51B;22603;0101;JURIDICOS Y CONTENCIOSOS;100935,00
2021;1752010000;51B;22604;0101;CURSOS Y ACTIVIDADES DE FORMACIÓN;493,00
2021;1752010000;51B;22701;0101;SEGURIDAD;454,00
2021;1752010000;51B;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;4282083,00
2021;1752010000;51B;22709;0101;OTROS;105944,00
2021;1752010000;51B;22720;0101;COSTES DE EXPLOTACIÓN METRO GRANADA;14084111,00
2021;1752010000;51B;22730;0101;COSTES DE EXPLOTACIÓN TREN DE LA BAHÍA DE CÁDIZ;13869816,00
2021;1752010000;51B;22830;0101;A SOC AND PARA DESARROLLO DE LAS TELECOM,SA;75000,00
2021;1752010000;51B;23200;0101;TRASLADOS;15468,00
2021;1752010000;51B;31001;0101;PRESTAMOS BEI A LARGO PLAZO;6819537,00
2021;1752010000;51B;31002;0101;PRÉSTAMOS DEL FONDO DE FINANCA CA O SIMILARES AGE;1693910,00
2021;1752010000;51B;31004;0101;OTROS PRÉSTAMOS A LARGO PLAZO;822449,00
2021;1752010000;51B;32900;0101;OTROS GASTOS FINANCIEROS;18245,00
2021;1752010000;51B;34200;0101;INTERESES DE DEMORA;2509921,00
2021;1752010000;51B;47001;0101;EXPLOTACIÓN METRO DE SEVILLA;50378803,00
2021;1752010000;51B;47002;0101;EXPLOTACIÓN METRO DE MÁLAGA;78469230,00
2021;1752010000;51B;60600;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;110000,00
2021;1752010000;51B;60700;0101;BIENES DESTINADOS AL USO GENERAL;160000,00
2021;1752010000;51B;60700;0101;BIENES DESTINADOS AL USO GENERAL;1640000,00
2021;1752010000;51B;60700;0101;BIENES DESTINADOS AL USO GENERAL;7612204,00
2021;1752010000;51B;60700;0101;BIENES DESTINADOS AL USO GENERAL;286702,00
2021;1752010000;51B;60700;0101;BIENES DESTINADOS AL USO GENERAL;800000,00
2021;1752010000;51B;60700;0101;BIENES DESTINADOS AL USO GENERAL;34110258,00
2021;1752010000;51B;60700;0102;BIENES DESTINADOS AL USO GENERAL;18163949,00
2021;1752010000;51B;60700;0102;BIENES DESTINADOS AL USO GENERAL;733528,00
2021;1752010000;51B;60700;0102;BIENES DESTINADOS AL USO GENERAL;407833,00
2021;1752010000;51B;60700;0102;BIENES DESTINADOS AL USO GENERAL;480053,00
2021;1752010000;51B;60700;0102;BIENES DESTINADOS AL USO GENERAL;844057,00
2021;1752010000;51B;60906;0101;PROGRAMAS INFORMÁTICOS BAJO LICENCIA;83000,00
2021;1752010000;51B;68700;0102;BIENES DESTINADOS AL USO GENERAL;51160,00
2021;1752010000;51B;68700;0102;BIENES DESTINADOS AL USO GENERAL;4263213,00
2021;1752010000;51B;91300;0101;PRESTAMOS BEI A LARGO PLAZO;12690476,00
2021;1752010000;51B;91302;0101;OTROS PRÉSTAMOS A LARGO PLAZO METRO DE GRANADA;10625000,00
2021;1752010000;51B;91303;0102;OTROS PRÉSTAMOS A LARGO PLAZO;4393999,00
2021;1752180000;51B;47001;18S0529;EXPLOTACIÓN METRO DE SEVILLA;5916170,00
2021;1752180000;51B;47002;18S0530;EXPLOTACIÓN METRO DE MÁLAGA;5210971,00
2021;1753010000;51B;10090;0101;RETRIBUCIONES ALTA DIRECCIÓN;250276,00
2021;1753010000;51B;14970;0101;PERSONAL TEMPNO INCLUIDO EN PUESTOS DE ESTRUCTURA;380000,00
2021;1753010000;51B;14990;0101;SALARIOS GRUPO I O ASIMILADO;819318,00
2021;1753010000;51B;14991;0101;SALARIOS GRUPO II O ASIMILADO;302924,00
2021;1753010000;51B;14992;0101;SALARIOS GRUPO III O ASIMILADO;880006,00
2021;1753010000;51B;14993;0101;SALARIOS GRUPO IV O ASIMILADO;721036,00
2021;1753010000;51B;14994;0101;SALARIOS GRUPO V O ASIMILADO;57369,00
2021;1753010000;51B;14995;0101;ANTIGUEDAD;457610,00
2021;1753010000;51B;14996;0101;COMPLEMENTO DE PUESTO;1342083,00
2021;1753010000;51B;14998;0101;COMPLEMENTO DE CATEGORÍA;1481295,00
2021;1753010000;51B;14999;0101;OTRAS RETRIBUCIONES;382877,00
2021;1753010000;51B;15091;0101;PERSONAL LABORAL PROPIO DE LAS EEII Y CONSORCIOS;232273,00
2021;1753010000;51B;16090;0101;SEGURIDAD SOCIAL (PERSLABORAL EEII Y CONSORCIOS);2063548,00
2021;1753010000;51B;17091;0101;INCREMENTO RETRIBFIJO (PLAB EEII Y CONSORCIOS);84336,00
2021;1753010000;51B;20301;0101;INSTALACIONES;5710,00
2021;1753010000;51B;20600;0101;ARREND DE SISTEMAS PARA PROCESOS DE INFORMACION;29861,00
2021;1753010000;51B;20800;0101;ARRENDAMIENTOS DE OTRO INMOVILIZADO MATERIAL;16079,00
2021;1753010000;51B;20900;0101;CANONES;195147,00
2021;1753010000;51B;21000;0101;INFRAESTRUCTURA Y BIENES DE USO GENERAL;5000000,00
2021;1753010000;51B;22000;0101;ORDINARIO NO INVENTARIABLE;85860,00
2021;1753010000;51B;22001;0101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;3373,00
2021;1753010000;51B;22100;0101;ENERGIA ELECTRICA;790375,00
2021;1753010000;51B;22101;0101;AGUA;679922,00
2021;1753010000;51B;22103;0101;COMBUSTIBLE;46469,00
2021;1753010000;51B;22104;0101;VESTUARIO;36996,00
2021;1753010000;51B;22200;0101;TELEFONICAS;23727,00
2021;1753010000;51B;22201;0101;POSTALES Y MENSAJERIA;141651,00
2021;1753010000;51B;22501;0101;LOCALES;1300000,00
2021;1753010000;51B;22602;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;70726,00
2021;1753010000;51B;22603;0101;JURIDICOS Y CONTENCIOSOS;103020,00
2021;1753010000;51B;22605;0101;REMUNERACIONES A AGENTES MEDIADORES INDEPENDIENTES;26808,00
2021;1753010000;51B;22609;0101;OTROS;587014,00
2021;1753010000;51B;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;153749,00
2021;1753010000;51B;22709;0101;OTROS;11889,00
2021;1753010000;51B;22719;0101;SERVICIOS DE FORMACIÓN;37779,00
2021;1753010000;51B;22721;0101;VIGILANCIA DE PUERTOS Y MARINERIA;4650000,00
2021;1753010000;51B;23000;0101;DIETAS;159088,00
2021;1753010000;51B;23200;0101;TRASLADOS;13961,00
2021;1753010000;51B;23300;0101;OTRAS INDEMNIZACIONES;251,00
2021;1753010000;51B;24000;0101;MATERIAL, SUMINISTROS Y OTROS PROMOCIÓN Y VENTA;922700,00
2021;1753010000;51B;31002;0101;PRÉSTAMOS DEL FONDO DE FINANCA CA O SIMILARES AGE;500000,00
2021;1753010000;51B;60301;0101;INSTALACIONES TECNICAS;182750,00
2021;1753010000;51B;60500;0101;MOBILIARIO Y ENSERES;54488,00
2021;1753010000;51B;60600;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;70000,00
2021;1753010000;51B;60700;0101;BIENES DESTINADOS AL USO GENERAL;3000000,00
2021;1753010000;51B;60700;0101;BIENES DESTINADOS AL USO GENERAL;3000000,00
2021;1753010000;51B;60900;0101;INVERSIÓN EN INVESTIGACION Y DESARROLLO;210000,00
2021;1753010000;51B;60909;0101;OTRO INMOVILIZADO INMATERIAL;70000,00
2021;1753010000;51B;91102;0101;PRÉSTAMOS DEL FONDO DE FINANCA CA O SIMILARES AGE;167250,00
2021;1753170000;51B;60700;17A1651089F0;BIENES DESTINADOS AL USO GENERAL;10240232,00
2021;1753170000;51B;60700;17A1721035F0;BIENES DESTINADOS AL USO GENERAL;18000000,00
2021;1800010000;12R;10000;0101;RETRIBUCIONES DINERARIAS;195177,00
2021;1800010000;12R;11000;0101;RETRIBUCIONES;300617,00
